"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"22-Nov-2016","EQ","1,206.80","1,206.80","1,189.35","1,198.70","1,199.00","1,198.05","1,195.59","1,318.45","928.00",2504446,"2,994,293,470.70",36415
"21-Nov-2016","EQ","1,219.50","1,219.50","1,188.35","1,211.40","1,199.95","1,198.70","1,197.85","1,318.45","928.00",1388130,"1,662,776,419.10",36830
"18-Nov-2016","EQ","1,236.00","1,236.00","1,209.20","1,230.20","1,212.00","1,211.40","1,219.74","1,318.45","928.00",1719975,"2,097,928,317.50",50664
"17-Nov-2016","EQ","1,238.30","1,248.90","1,225.15","1,244.35","1,234.00","1,230.20","1,233.17","1,318.45","928.00",1203906,"1,484,624,000.30",40898
"16-Nov-2016","EQ","1,268.00","1,268.00","1,240.05","1,254.75","1,242.00","1,244.35","1,246.95","1,318.45","928.00",2161936,"2,695,817,214.85",43303
"15-Nov-2016","EQ","1,277.50","1,289.00","1,250.65","1,275.80","1,253.30","1,254.75","1,266.17","1,318.45","928.00",3128131,"3,960,757,883.95",52081
"11-Nov-2016","EQ","1,274.00","1,282.00","1,265.60","1,278.55","1,278.00","1,275.80","1,275.07","1,318.45","928.00",1784830,"2,275,777,463.30",29969
"10-Nov-2016","EQ","1,263.75","1,283.00","1,254.10","1,251.25","1,277.50","1,278.55","1,271.69","1,318.45","928.00",2675184,"3,402,004,225.40",35751
"09-Nov-2016","EQ","1,200.00","1,257.40","1,195.35","1,254.30","1,255.10","1,251.25","1,240.03","1,318.45","928.00",3411367,"4,230,183,026.50",57210
"08-Nov-2016","EQ","1,251.10","1,258.00","1,240.10","1,249.45","1,255.05","1,254.30","1,248.47","1,318.45","928.00",1337041,"1,669,259,544.25",34112
"07-Nov-2016","EQ","1,252.00","1,254.85","1,240.00","1,243.70","1,250.30","1,249.45","1,246.08","1,318.45","928.00",1417848,"1,766,756,336.45",26007
"04-Nov-2016","EQ","1,252.80","1,252.80","1,241.75","1,254.95","1,242.90","1,243.70","1,247.18","1,318.45","928.00",1433730,"1,788,123,264.70",29700
"03-Nov-2016","EQ","1,245.00","1,260.00","1,231.75","1,246.15","1,253.00","1,254.95","1,252.72","1,318.45","928.00",1578953,"1,977,982,866.05",39774
"02-Nov-2016","EQ","1,251.10","1,255.70","1,241.50","1,259.80","1,246.90","1,246.15","1,250.99","1,318.45","928.00",1618608,"2,024,856,979.05",33950
"01-Nov-2016","EQ","1,256.00","1,263.85","1,247.05","1,253.30","1,260.00","1,259.80","1,258.64","1,318.45","928.00",850604,"1,070,608,085.20",18123
"30-Oct-2016","EQ","1,263.30","1,263.30","1,250.00","1,259.05","1,251.85","1,253.30","1,255.81","1,318.45","928.00",191554,"240,555,192.70",5456
"28-Oct-2016","EQ","1,254.50","1,261.90","1,240.10","1,252.10","1,259.00","1,259.05","1,255.19","1,318.45","928.00",1330134,"1,669,576,079.95",17769
"27-Oct-2016","EQ","1,239.00","1,257.00","1,224.15","1,239.30","1,249.00","1,252.10","1,239.38","1,318.45","928.00",2905965,"3,601,587,620.45",32769
"26-Oct-2016","EQ","1,243.35","1,265.00","1,235.05","1,250.30","1,244.95","1,239.30","1,243.37","1,318.45","928.00",1341635,"1,668,150,326.00",27179
"25-Oct-2016","EQ","1,268.00","1,268.00","1,244.05","1,263.55","1,247.55","1,250.30","1,253.22","1,318.45","928.00",1375449,"1,723,734,478.35",31031
"24-Oct-2016","EQ","1,271.75","1,276.85","1,261.05","1,270.70","1,265.00","1,263.55","1,268.36","1,318.45","928.00",813916,"1,032,337,097.05",15193
"21-Oct-2016","EQ","1,256.00","1,272.95","1,250.00","1,255.50","1,269.00","1,270.70","1,262.49","1,318.45","928.00",989102,"1,248,736,024.70",30754
"20-Oct-2016","EQ","1,260.25","1,267.45","1,251.00","1,258.35","1,258.75","1,255.50","1,256.82","1,318.45","928.00",800089,"1,005,570,810.05",20540
"19-Oct-2016","EQ","1,261.10","1,263.00","1,248.00","1,257.85","1,257.65","1,258.35","1,256.12","1,318.45","928.00",761226,"956,189,367.45",15551
"18-Oct-2016","EQ","1,243.20","1,260.00","1,239.00","1,237.70","1,255.30","1,257.85","1,249.52","1,318.45","928.00",652742,"815,616,206.55",21674
"17-Oct-2016","EQ","1,265.50","1,266.40","1,232.75","1,261.80","1,239.05","1,237.70","1,240.43","1,318.45","928.00",1283840,"1,592,516,894.80",40697
"14-Oct-2016","EQ","1,265.75","1,268.00","1,254.00","1,262.75","1,263.45","1,261.80","1,262.52","1,318.45","928.00",1016779,"1,283,699,228.30",22831
"13-Oct-2016","EQ","1,279.00","1,279.00","1,256.45","1,284.35","1,264.60","1,262.75","1,264.59","1,318.45","928.00",1129839,"1,428,779,001.65",32564
"10-Oct-2016","EQ","1,285.00","1,287.90","1,278.75","1,280.60","1,284.60","1,284.35","1,283.13","1,318.45","928.00",1179828,"1,513,870,361.05",18299
"07-Oct-2016","EQ","1,284.00","1,287.75","1,276.25","1,281.95","1,281.70","1,280.60","1,280.57","1,318.45","928.00",834366,"1,068,466,168.35",12895
"06-Oct-2016","EQ","1,287.10","1,295.60","1,279.05","1,286.10","1,282.85","1,281.95","1,288.88","1,318.45","928.00",723928,"933,054,994.75",16424
"05-Oct-2016","EQ","1,298.00","1,300.05","1,276.40","1,289.55","1,285.85","1,286.10","1,282.96","1,318.45","928.00",911755,"1,169,747,378.55",10082
"04-Oct-2016","EQ","1,288.60","1,295.00","1,282.30","1,287.20","1,291.00","1,289.55","1,287.73","1,318.45","928.00",693878,"893,528,312.80",8760
"03-Oct-2016","EQ","1,281.00","1,289.90","1,276.40","1,272.85","1,288.25","1,287.20","1,285.29","1,318.45","928.00",975137,"1,253,337,218.20",37847
